도서관 일련번호,도서관명,구 코드,구명,주소,전화번호,홈페이지 URL,운영시간,정기 휴관일,도서관 구분,도서관 구분명,위도,경도
2796,해모로 꿈모락 작은도서관,16,은평구,서울특별시 은평구 응암로30길 15 백련산 해모로 커뮤니티센터,,,,,2,작은도서관,37.59597757,126.9216903
2596,행복 나눔 작은도서관,16,은평구,"서울특별시 은평구 갈현로31길 7, 3층 301호 ",,,평일 : 13:00~18:00,"매주 토요일, 일요일",2,작은도서관,37.6198052,126.9128659
731,효경골마을문고,16,은평구,서울특별시 은평구 연서로27길 31-6(갈현2동주민센터) ,02-351-5125,,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.6183624,126.9157111
2697,경희궁자이3단지 작은도서관,17,종로구,서울특별시 종로구 경교장길 35 304동 지하1층,02-737-2101,,"평일 : 06:00~25:00, 주말 : 06:00~25:00",월요일,2,작은도서관,37.56885372,126.9651149
1371,꿈꾸는평창동작은도서관,17,종로구,서울특별시 종로구 평창문화로 65 평창동주민센터 2층 ,02-2148-5140,http://lib.jongno.go.kr,"평일 : 10:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.6123237,126.9801855
1369,나무와열매어린이도서관,17,종로구,서울특별시 종로구 통일로 266(무악동) 2층 205호 ,02-736-3766,http://seeat.tistory.com,"평일 : 10:00~18:00, 주말 : 14:00~18:00",일요일 및 법정 공휴일,2,작은도서관,37.575848,126.9567832
1413,도담도담한옥도서관,17,종로구,서울특별시 종로구 숭인동길 43  ,02-928-1133,http://lib.jongno.go.kr/,"평일 : 10:00~19:00, 주말 : 10:00~18:00","화,법정공휴일",2,작은도서관,37.57941984,127.0169835
794,두산아파트새마을문고,17,종로구,서울특별시 종로구 지봉로 5길 7 101동 관리실 맞은편,02-763-2852,없음,"평일 : 19:30~21:30, 주말 : 휴관일","월,화,목,금,토,일요일 및 법정 공휴일",2,작은도서관,37.5735002,127.014366
832,"동성1,2차아파트문고",20,중랑구,서울특별시 중랑구 신내로 126 1층,02-495-1630,,평일 : 09:00~17:30,"토,일,공휴일",2,작은도서관,37.6099904,127.095156
810,무악다솜방,17,종로구,서울특별시 종로구 통일로 14길 36 무악동주민센터2층 ,02-2148-5164,http://lib.jongno.go.kr,"평일 : 10:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.57693373,126.9601425
1415,삼청공원숲속도서관,17,종로구,서울특별시 종로구 북촌로 134-3 삼청공원 내 ,02-734-3900,http://lib.jongno.go.kr,"평일 : 10:00~18:00, 주말 : 10:00~18:00","월,1월1일,설,추석",2,작은도서관,37.58797913,126.984087
789,석천문화관,17,종로구,서울특별시 종로구 성균관로 17길 11 (명륜1가 4),02-762-3262,없음,평일 : 10:00~16:00,"매주 일,월,수,금,토요일",2,작은도서관,37.59026932,126.9978534
1416,숭인마루작은도서관,17,종로구,서울특별시 종로구 지봉로 86 숭인1동주민센터 2층 ,02-2148-5496,lib.jongno.go.kr,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.57781832,127.0156255
787,어린이도서관꿈과쉼,17,종로구,서울특별시 종로구 삼청로 77 삼청감리교회 내 삼청교회 내,02-734-1094,http://www.samchung.or.kr/07book/01about.asp,"평일 : 10:00~17:00, 토 : 10:00~17:00, 일 : 08:00~17:00",매주 월요일,2,작은도서관,37.58258598,126.9815674
2604,에듀 NGO 작은도서관,17,종로구,서울특별시 종로구 대학로 19 (연지동) 704호,02-742-8727,https://www.smalllibrary.org/library/detail/1971219,"평일 : 10:00~17:00, 주말 : 휴관일","매주 토요일, 일요일, 공휴일",2,작은도서관,37.5728884,126.9994126
788,예능도서관,17,종로구,서울특별시 종로구 평창문화로 81-5 예능교회 내 예능교회,02-379-8855,,휴관중,휴관중,2,작은도서관,37.60717766,126.9695765
1988,우리소리도서관,17,종로구,서울특별시 종로구 삼일대로 30길 47 (종로1.2.3.4가동 주민센터 4~5층),070-4550-5015,http://lib.jongno.go.kr,"평일 : 09:00~18:00, 주말 : 09:00~18:00","일,1월1일,설,추석,법정공휴일",2,작은도서관,37.57449585,126.9902352
803,이화마을작은도서관,17,종로구,서울특별시 종로구 이화장길 33 이화동주민센터 2층,02-2148-5309,http://lib.jongno.go.kr,"평일 : 10:00~17:00, 주말 : 13:00~17:00","일,법정공휴일",2,작은도서관,37.57697036,127.0043413
2605,작은도서관 뜰,17,종로구,"서울특별시 종로구 창경궁로 281, 3층",,https://www.smalllibrary.org/library/detail/2488574,"평일 : 13:00~18:00, 토 : 09:00~13:00, 일 : 09:00~16:00","월요일, 법정공휴일",2,작은도서관,37.58622516,127.001478
786,작은도서관삼봉서랑,17,종로구,서울특별시 종로구 삼봉로 43 종로구청 본관 1층 본관1층 ,02-2148-3932,lib.jongno.go.kr/,휴관중,휴관중,2,작은도서관,37.57259064,126.979139
2606,종로 수어영상 도서관,17,종로구,서울특별시 종로구 대학로3길 14 4층,02-730-5563070-7947-0028(영상전화),없음,"평일 : 10:00~17:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.5741105,126.9992322
814,지혜만들기작은도서관,17,종로구,"서울특별시 종로구 종로35가길 19 종로5,6가동주민센터 3층 ",02-2148-5285,http://lib.jongno.go.kr,"평일 : 10:00~17:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.57206209,127.0050321
806,창이작은도서관,17,종로구,서울특별시 종로구 창신길62 창신2동주민센터 ,02-2148-5439,http://lib.jongno.go.kr,"평일 : 10:00~19:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.5743581,127.010939
800,청운효자동북카페,17,종로구,서울특별시 종로구 자하문로 92 청운효자동주민센터 2층 ,02-2148-5020,http://lib.jongno.go.kr,"평일 : 10:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.58408878,126.9706189
1373,청파도서관,17,종로구,서울특별시 종로구 충신길 22 11-1,02-765-1511,http://lib.jongno.go.kr,"화,목,금 : 12:30~17:30, 수 : 12:30~19:30, 토 : 09:00~14:00","일, 월 법정공휴일",2,작은도서관,37.55278347,126.9675304
785,통인어린이작은도서관,17,종로구,서울특별시 종로구 자하문로 13길 20  통인어린이작은도서관,02-739-8444,blog.naver.com/lib_tongin,"평일 : 10:00~19:00, 주말 : 10:00~17:00","둘째,넷째 월요일,법정공휴일",2,작은도서관,37.58027962,126.9706409
792,하늘폭포도서관,17,종로구,서울특별시 종로구 동망산길 47 ,070-8719-2525,,"평일 : 휴관중, 주말 : 휴관중","매주 토요일,일요일",2,작은도서관,37.57984084,127.0159309
2837,한식도서관,17,종로구,서울특별시 종로구 북촌로 18,02-6320-8472,,화~일 : 10:00 ~ 19:00,월요일,2,작은도서관,37.57841064,126.9858387
2610,혜윰뜰 작은도서관,17,종로구,"서울특별시 종로구 통일로 246-20 무악현대아파트 104,204,304호",02-734-0422,https://muak.modoo.at/,"평일 : 14:00~18:00, 주말 : 14:00~18:00","설연휴, 추석연휴",2,작은도서관,37.5752043,126.9582214
817,혜화마을북카페,17,종로구,서울특별시 종로구 혜화로 12 혜화동 자치회관 4층 ,02-2148-5339,http://lib.jongno.go.kr,"평일 : 10:00~17:00, 주말 : 11:00~15:00","일,법정공휴일",2,작은도서관,37.58699421,127.0005336
1417,홍파랑북카페,17,종로구,서울특별시 종로구 송월길 154 교남동주민센터2층,02-2148-5197,lib.jongno.go.kr,"평일 : 10:00~17:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.57191646,126.9619613
1419,광희동작은도서관,15,중구,서울특별시 중구 퇴계로 303-9 광희동주민센터 2층 ,02-2261-3002,http://www.e-junggulib.or.kr,"평일 : 10:00~17:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.56445698,127.005035
2613,다산동작은도서관,15,중구,서울특별시 중구 동호로12길 89  ,02-2237-5893,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.55921997,127.01203
2614,덕수궁 롯데캐슬아파트 작은도서관,15,중구,서울특별시 중구 서소문로9길 28 덕수궁 롯데캐슬 2층,02-779-8434,,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.5542059,126.9567419
2615,동산작은도서관,15,중구,서울특별시 중구 다산로24길 73 재건동산교회 ,02-2234-0590,,평일 : 09:00~18:00,,2,작은도서관,37.5573885,127.0140622
2616,동화동작은도서관,15,중구,서울특별시 중구 다산로36길 100 동화동주민센터 3층 ,02-2233-2626,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~17:00(토)","일,법정공휴일",2,작은도서관,37.55998038,127.0194208
1686,북소리,15,중구,서울특별시 중구 수표로 27 중부경찰서 1층 ,02-3396-9124,www.smpa.go.kr/cb,"평일 : 01:00~23:00, 주말 : 01:10~23:50",없음,2,작은도서관,37.56360358,126.9895805
2617,서울역센트럴자이아파트 작은도서관,15,중구,"서울특별시 중구 만리재로 175, 서울역센트럴자이아파트 ",02-362-9951,,"평일 : 09:00~18:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.5541849,126.9633348
819,손기정작은도서관,15,중구,서울특별시 중구 손기정로 101 손기정공원 손기정문화체육센터 ,02-2280-8455,http://www.e-junggulib.or.kr/,"평일 : 09:00~18:00, 주말 : 09:00~18:00","월,법정공휴일",2,작은도서관,37.55562546,126.9638899
2619,신당5동작은도서관,15,중구,서울특별시 중구 퇴계로 90길 42 경로당 2층 ,02-2253-4901,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.56343586,127.0216356
2620,신당동작은도서관,15,중구,"서울특별시 중구 다산로 29길 10 신당1동 노인복지관 2,3층 ",02-2254-1212,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.56109423,127.0135343
2621,약수동작은도서관,15,중구,서울특별시 중구 동호로5길 19 중구 청소년수련관 1층  ,02-2232-8324,www.e-junggulib.or.kr,"평일 : 10:00~17:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.55254992,127.0109237
836,동성3차아파트문고,20,중랑구,서울특별시 중랑구 신내로 110 1층,02-494-5285,,평일 : 목 14:00~17:00,목요일 이외의 요일,2,작은도서관,37.6083166,127.0939043
821,어린이도서관느티나무,15,중구,서울특별시 중구 다산로 75 다니엘빌딩 2층 ,02-3298-0918,http://cafe.naver.com/neuty,"평일 : 11:00~18:00, 주말 : 10:30~14:30","일,법정공휴일",2,작은도서관,37.55128325,127.0076071
822,정동어린이도서관하늘씨앗,15,중구,서울특별시 중구 정동길 46 정동제일교회 내,02-776-8762,chungdong.winbook.co.kr,"평일 : 10:00~17:00, 주말 : 10:00~17:00(토), 13:00~17:00(일)","월,금요일",2,작은도서관,37.56538864,126.9727285
820,중구청작은도서관,15,중구,서울특별시 중구 창경궁로 17 중구청 별관4층 1층,02-3396-4003,http://www.e-junggulib.or.kr/,"평일 : 09:00~21:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.56379791,126.9975655
2624,청구동작은도서관,15,중구,서울특별시 중구 다산로24가길 23 동산 공영주차장 문화마당 1층 ,02-2234-8771,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.55631251,127.0159763
2625,필동작은도서관,15,중구,서울특별시 중구 필동로 11 구립 경로당 3층 ,02-2266-4005,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.56054171,126.9962343
2626,황학동작은도서관,15,중구,서울특별시 중구 난계로 11길 52 황학동 주민센터 3층 ,02-2233-3253,www.e-junggulib.or.kr,"평일 : 10:00~21:00, 주말 : 10:00~14:00(토)","일,법정공휴일",2,작은도서관,37.57041957,127.0192421
1418,회현동작은도서관,15,중구,서울특별시 중구 퇴계로 8길 46 회현동주민센터 2층 ,02-3396-6558,www.e-junggulib.or.kr,"평일 : 10:00~17:00, 주말 : 휴관일","토,일,법정공휴일",2,작은도서관,37.55726024,126.9789712
1990,겸재작은도서관,20,중랑구,서울특별시 중랑구 면목동 1031-22 ,070-4209-5183,http://smlib.jungnanglib.seoul.kr/small/main.do,(하절기)월~일 10:00~21:00(동절기)월~일 10:00~18:00,"둘째, 넷째주 월요일",2,작은도서관,37.58594603,127.0752657
2840,금강펜테리움 작은도서관,20,중랑구,서울특별시 중랑구 용마산로 136길 160 신내역 금강펜테리움 커뮤니티센터 1층,,,"평일 : 화~금 10:00~20:00, 토~일 13:00~20:00","월,공휴일",2,작은도서관,37.60985734,127.1088563
2627,꽃가람 작은도서관,20,중랑구,서울특별시 중랑구 망우로32길 38 2층,02-433-4485,,"평일 : 월,수,금 10:00~18:00, 주말 : 토,일 10:00~18:00","화,목",2,작은도서관,37.5760233,127.0786174
2628,꿈꾸는 도서관,20,중랑구,서울특별시 중랑구 신내로19길 42 2층,02-6458-2062,,"평일 : 월,수 14:00~15:00, 주말 : 토 12:00~17:00","화,목,금,일요일",2,작은도서관,37.6152957,127.0889334
2629,꿈꾸는 작은도서관(중랑),20,중랑구,서울특별시 중랑구 봉우재로 203-1 3층,02-493-9013,,"평일 : 13:00~18:00, 주말 : 토 13:00~18:00",일요일,2,작은도서관,37.47176041,127.0881053
1689,꿈꾸는도서관,20,중랑구,서울특별시 중랑구 신내로 19길 42(신내6단지신내아파트),02-6458-2062,,"평일 : 미운영, 주말 : 12:00~17:00",매주 토요일만 운영,2,작은도서관,37.57267143,127.0467838
2630,늘품작은도서관,20,중랑구,서울특별시 중랑구 신내로25길 40 1층,02-973-1572,,평일 : 10:00~17:00,"토,일요일",2,작은도서관,37.6192357,127.0812132
2081,다모아어린이도서관,20,중랑구,서울특별시 중랑구 용마산로 370 3~5층,02-434-7727,,"화~금 : 13:00~18:00, 주말 : 13:00~18:00",월요일,2,작은도서관,37.58478172,127.0945969
2631,데시앙책울터 작은도서관,20,중랑구,서울특별시 중랑구 용마산로 669 커뮤니티센터 1층,070-8119-0013,,평일 : 10:00~18:00,"토,일요일",2,작은도서관,37.6109183,127.0971348
2632,동일 작은도서관,20,중랑구,서울특별시 중랑구 신내로15길 30 동일교회 1층,02-3423-0691,,"평일 : 화~금 10:00~18:00, 주말 : 토 10:00~18:00","월,일요일",2,작은도서관,37.6108237,127.0923087
2633,만나 작은도서관,20,중랑구,서울특별시 중랑구 동일로 620 1층,02-438-9191,,"평일 : 10:00~20:00, 주말 : 10:00~20:00",연중무휴,2,작은도서관,37.5857347,127.0779115
2634,면목종합사회복지관 아름인도서관,20,중랑구,서울특별시 중랑구 용마산로 228 3층,02-436-0500,,"평일 : 13:00~20:00, 주말 : 토 10:00~14:00","일,공휴일",2,작은도서관,37.57416749,127.0883012
2635,브릿지 작은도서관,20,중랑구,"서울특별시 중랑구 봉화산로56길 36 4, 5층",,,"평일 : 10:00~18:00, 주말 : 10:00~14:00","일,공휴일",2,작은도서관,37.6069684,127.0966966
2748,사랑나눔 작은도서관,20,중랑구,서울특별시 중랑구 용마산로136가길 6 지하1층,02-437-3533,,평일 : 월~금 10:00~16:00,"토,일,공휴일",2,작은도서관,37.61054952,127.1049355
859,새마을문고망우3동분회작은도서관,20,중랑구,서울특별시 중랑구 겸재로61길 40 1층,02-2094-6524,http://smlib.jungnanglib.seoul.kr/small/main.do,평일 : 09:00~17:00,"토,일,공휴일",2,작은도서관,37.59236263,127.0981502
858,새마을문고망우본동분회작은도서관,20,중랑구,서울특별시 중랑구 망우로67길 10 3층,02-2094-6484,http://smlib.jungnanglib.seoul.kr/small/main.do,평일 : 09:00~18:00,"토,일,공휴일",2,작은도서관,37.60148157,127.1063676
847,새마을문고면목2동분회작은도서관,20,중랑구,서울특별시 중랑구 동일로101길 20-15 면목2동주민센터 2층,02-2094-6044,http://smlib.jungnanglib.seoul.kr/small/main.do,"평일 : 10:00~18:00, 주말 : 휴관일","토, 일,공휴일",2,작은도서관,37.58977103,127.0790279
